date,fingerprint,type,bytes,num_instances,coverage
2017-01-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,4888314.31,1.00,1.00
2017-01-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,9845.19,1.00,1.00
2017-01-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,707102.72,1.00,1.00
2017-01-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,34969895.82,1.00,1.00
2017-01-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3767637.33,1.00,1.00
2017-01-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.69
2017-01-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,632832.00,1.00,0.69
2017-01-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,34095115.38,1.00,1.00
2017-01-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,4006661.69,1.00,1.00
2017-01-06,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,32610008.18,1.00,1.00
2017-01-06,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2844330.67,1.00,1.00
2017-01-07,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,37304388.27,1.00,1.00
2017-01-07,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3421775.64,1.00,1.00
2017-01-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.31
2017-01-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.31
2017-01-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35699837.16,1.00,1.00
2017-01-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3123620.98,1.00,1.00
2017-01-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,43008.00,1.00,1.00
2017-01-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,1608704.00,1.00,1.00
2017-01-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,37315322.31,1.00,1.00
2017-01-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,5601644.09,1.00,1.00
2017-01-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,343040.00,1.00,1.00
2017-01-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2606080.00,1.00,1.00
2017-01-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,36474845.87,1.00,1.00
2017-01-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3354885.69,1.00,1.00
2017-01-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,780288.00,1.00,0.69
2017-01-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,6317056.00,1.00,0.69
2017-01-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35466797.51,1.00,1.00
2017-01-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,5220306.49,1.00,1.00
2017-01-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.47
2017-01-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.47
2017-01-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,34855924.62,1.00,1.00
2017-01-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3413981.87,1.00,1.00
2017-01-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.53
2017-01-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.53
2017-01-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35470222.22,1.00,1.00
2017-01-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3967761.07,1.00,1.00
2017-01-14,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,33702070.04,1.00,1.00
2017-01-14,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3413003.38,1.00,1.00
2017-01-15,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35496709.69,1.00,1.00
2017-01-15,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2919708.44,1.00,1.00
2017-01-16,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,33114009.60,1.00,1.00
2017-01-16,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3413265.07,1.00,1.00
2017-01-17,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35882814.58,1.00,1.00
2017-01-17,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3632207.64,1.00,1.00
2017-01-18,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,34694030.22,1.00,1.00
2017-01-18,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2970191.64,1.00,1.00
2017-01-19,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.81
2017-01-19,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.81
2017-01-19,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,36553671.11,1.00,1.00
2017-01-19,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3488039.82,1.00,1.00
2017-01-20,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,15360.00,1.00,1.00
2017-01-20,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,1345536.00,1.00,1.00
2017-01-20,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,37029148.44,1.00,1.00
2017-01-20,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,5068083.20,1.00,1.00
2017-01-21,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,336738.70,1.00,1.00
2017-01-21,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,3644961.00,1.00,1.00
2017-01-21,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,32808129.42,1.00,1.00
2017-01-21,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,4312735.29,1.00,1.00
2017-01-22,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,15517.30,1.00,1.00
2017-01-22,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,184799.00,1.00,1.00
2017-01-22,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,36111712.71,1.00,1.00
2017-01-22,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3108431.64,1.00,1.00
2017-01-23,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,363208.53,1.00,1.00
2017-01-23,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,8214609.64,1.00,1.00
2017-01-23,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,77771195.73,1.00,1.00
2017-01-23,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,19605742.93,1.00,1.00
2017-01-24,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,89010.92,1.00,1.00
2017-01-24,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,9385444.41,1.00,1.00
2017-01-24,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,826993049.60,1.00,1.00
2017-01-24,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,687302052.98,1.00,1.00
2017-01-25,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,36228.55,1.00,0.69
2017-01-25,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2880969.96,1.00,0.69
2017-01-25,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,80098520.18,1.00,1.00
2017-01-25,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,9894354.49,1.00,1.00
2017-01-26,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.31
2017-01-26,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.31
2017-01-26,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,33158735.64,1.00,1.00
2017-01-26,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3488984.18,1.00,1.00
2017-01-27,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,56714.81,1.00,1.00
2017-01-27,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2787953.21,1.00,1.00
2017-01-27,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,36262661.69,1.00,1.00
2017-01-27,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,6176540.44,1.00,1.00
2017-01-28,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,366039.89,1.00,1.00
2017-01-28,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,4714737.49,1.00,1.00
2017-01-28,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,62290432.00,1.00,1.00
2017-01-28,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,9850572.80,1.00,1.00
2017-01-29,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,35605.62,1.00,1.00
2017-01-29,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,3121929.67,1.00,1.00
2017-01-29,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35891803.02,1.00,1.00
2017-01-29,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,7208174.93,1.00,1.00
2017-01-30,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,28039.68,1.00,1.00
2017-01-30,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,4093411.84,1.00,1.00
2017-01-30,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,36908418.84,1.00,1.00
2017-01-30,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,7550520.89,1.00,1.00
2017-01-31,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,475136.00,1.00,1.00
2017-01-31,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,5271471.79,1.00,1.00
2017-01-31,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,929462738.49,1.00,1.00
2017-01-31,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,898910981.69,1.00,1.00
2017-02-01,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,49152.00,1.00,1.00
2017-02-01,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,143360.00,1.00,1.00
2017-02-01,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,32299986.49,1.00,1.00
2017-02-01,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3059552.71,1.00,1.00
2017-02-02,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,23552.00,1.00,1.00
2017-02-02,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,786432.00,1.00,1.00
2017-02-02,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,37203569.78,1.00,1.00
2017-02-02,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,5298619.73,1.00,1.00
2017-02-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,30720.00,1.00,1.00
2017-02-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,3318784.00,1.00,1.00
2017-02-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35469539.56,1.00,1.00
2017-02-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,7094715.73,1.00,1.00
2017-02-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,23552.00,1.00,0.69
2017-02-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2097152.00,1.00,0.69
2017-02-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,34759736.89,1.00,1.00
2017-02-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,6427818.67,1.00,1.00
2017-02-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.47
2017-02-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.47
2017-02-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,34540691.91,1.00,1.00
2017-02-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2899330.84,1.00,1.00
2017-02-06,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,339413.90,1.00,1.00
2017-02-06,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2241867.66,1.00,1.00
2017-02-06,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,38176187.73,1.00,1.00
2017-02-06,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,8337715.20,1.00,1.00
2017-02-07,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,97834.10,1.00,1.00
2017-02-07,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,5689012.34,1.00,1.00
2017-02-07,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,108401254.40,1.00,1.00
2017-02-07,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,79833725.16,1.00,1.00
2017-02-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,35840.00,1.00,1.00
2017-02-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,1508352.00,1.00,1.00
2017-02-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,28813346.13,1.00,1.00
2017-02-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,4567574.76,1.00,1.00
2017-02-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,28672.00,1.00,1.00
2017-02-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,4018176.00,1.00,1.00
2017-02-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,210517083.02,1.00,1.00
2017-02-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,182352918.76,1.00,1.00
2017-02-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,233287.68,1.00,1.00
2017-02-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,3780741.69,1.00,1.00
2017-02-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,38176267.38,1.00,1.00
2017-02-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,7255779.56,1.00,1.00
2017-02-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,67768.32,1.00,1.00
2017-02-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2338682.31,1.00,1.00
2017-02-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,120768546.13,1.00,1.00
2017-02-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,90400358.40,1.00,1.00
2017-02-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,18432.00,1.00,0.83
2017-02-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,763904.00,1.00,0.83
2017-02-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,506415661.51,1.00,1.00
2017-02-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,476680908.80,1.00,1.00
2017-02-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,348160.00,1.00,1.00
2017-02-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,5150720.00,1.00,1.00
2017-02-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,878092424.53,1.00,1.00
2017-02-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,55102452.62,1.00,1.00
2017-02-14,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.67
2017-02-14,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.67
2017-02-14,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35102003.20,1.00,1.00
2017-02-14,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3363464.53,1.00,1.00
2017-02-15,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.69
2017-02-15,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.69
2017-02-15,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35670584.89,1.00,1.00
2017-02-15,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3485946.31,1.00,1.00
2017-02-16,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.97
2017-02-16,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.97
2017-02-16,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,36411403.38,1.00,1.00
2017-02-16,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3585649.78,1.00,1.00
2017-02-17,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.33
2017-02-17,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.33
2017-02-17,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,28921878.76,1.00,1.00
2017-02-17,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2890012.44,1.00,1.00
2017-02-18,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,149504.00,1.00,0.86
2017-02-18,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,1474560.00,1.00,0.86
2017-02-18,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,324225888.71,1.00,1.00
2017-02-18,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,21205970.49,1.00,1.00
2017-02-19,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.31
2017-02-19,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.31
2017-02-19,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,34142469.69,1.00,1.00
2017-02-19,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3505550.22,1.00,1.00
2017-02-20,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,110592.00,1.00,1.00
2017-02-20,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,1214306.70,1.00,1.00
2017-02-20,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,400580767.29,1.00,1.00
2017-02-20,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,25495688.53,1.00,1.00
2017-02-21,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,51200.00,1.00,1.00
2017-02-21,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,930973.30,1.00,1.00
2017-02-21,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,397898217.24,1.00,1.00
2017-02-21,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,20914881.42,1.00,1.00
2017-02-22,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,56320.00,1.00,1.00
2017-02-22,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,952320.00,1.00,1.00
2017-02-22,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,203045091.56,1.00,1.00
2017-02-22,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,13145122.13,1.00,1.00
2017-02-23,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,51200.00,1.00,1.00
2017-02-23,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2216960.00,1.00,1.00
2017-02-23,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,98602086.40,1.00,1.00
2017-02-23,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,5584133.69,1.00,1.00
2017-02-24,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,59392.00,1.00,1.00
2017-02-24,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2906112.00,1.00,1.00
2017-02-24,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,367649041.07,1.00,1.00
2017-02-24,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,21816411.02,1.00,1.00
2017-02-25,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,46080.00,1.00,1.00
2017-02-25,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,1557504.00,1.00,1.00
2017-02-25,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,236275302.40,1.00,1.00
2017-02-25,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,15857504.71,1.00,1.00
2017-02-26,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.67
2017-02-26,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.67
2017-02-26,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,37966825.24,1.00,1.00
2017-02-26,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3116179.91,1.00,1.00
2017-02-27,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,98304.00,1.00,1.00
2017-02-27,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,2469888.00,1.00,1.00
2017-02-27,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,344811679.29,1.00,1.00
2017-02-27,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,20501629.16,1.00,1.00
2017-02-28,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.19
2017-02-28,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.19
2017-02-28,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,29931531.38,1.00,1.00
2017-02-28,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3252815.64,1.00,1.00
2017-03-01,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.31
2017-03-01,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.31
2017-03-01,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,30404050.49,1.00,1.00
2017-03-01,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2852363.38,1.00,1.00
2017-03-02,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.69
2017-03-02,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.69
2017-03-02,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,119461899.38,1.00,1.00
2017-03-02,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,9734667.38,1.00,1.00
2017-03-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.31
2017-03-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.31
2017-03-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35380417.42,1.00,1.00
2017-03-03,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3449378.13,1.00,1.00
2017-03-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-read,0.00,1.00,0.69
2017-03-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,dirreq-write,0.00,1.00,0.69
2017-03-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,111232546.13,1.00,1.00
2017-03-04,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,10936081.07,1.00,1.00
2017-03-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,31256314.31,1.00,1.00
2017-03-05,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3402763.38,1.00,1.00
2017-03-06,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35605560.89,1.00,1.00
2017-03-06,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3458776.18,1.00,1.00
2017-03-07,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,31070503.82,1.00,1.00
2017-03-07,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2807933.16,1.00,1.00
2017-03-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,33682841.60,1.00,1.00
2017-03-08,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3437624.89,1.00,1.00
2017-03-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35419272.53,1.00,1.00
2017-03-09,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3449469.16,1.00,1.00
2017-03-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,30093619.20,1.00,1.00
2017-03-10,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2737811.91,1.00,1.00
2017-03-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,33891009.42,1.00,1.00
2017-03-11,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3402706.49,1.00,1.00
2017-03-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35473828.98,1.00,1.00
2017-03-12,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3501340.44,1.00,1.00
2017-03-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,30333246.58,1.00,1.00
2017-03-13,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2658429.16,1.00,1.00
2017-03-14,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,32558125.51,1.00,1.00
2017-03-14,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3425700.98,1.00,1.00
2017-03-15,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,35743630.22,1.00,1.00
2017-03-15,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,3624561.78,1.00,1.00
2017-03-16,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,read,33288669.87,1.00,1.00
2017-03-16,7659DA0F96B156C322FBFF3ACCC9B9DC01C27C73,write,2876211.20,1.00,1.00
